regime,value,detection_period,drop_threshold,reversal_threshold,tp_pct,sl_pct
39,1000.0,1,0.117,0.0762,0.08449999999999999,0.05305
39,1000.0,6,0.1489,0.11167,0.0737,0.04667
39,1000.0,2,0.1288,0.06594,0.0702,0.03862
39,1000.0,1,0.1494,0.10762000000000001,0.0788,0.02558
39,1000.0,1,0.14300000000000002,0.0703,0.0923,0.05373000000000001
39,1000.0,1,0.14,0.0609,0.0434,0.03284
39,1000.0,1,0.1184,0.07742,0.08499999999999999,0.0511
39,1000.0,2,0.1424,0.07602,0.07579999999999999,0.02358
39,1000.0,1,0.1282,0.06926,0.0819,0.05609000000000001
39,1000.0,1,0.132,0.0726,0.0793,0.016829999999999998
39,1000.0,3,0.14650000000000002,0.12575,0.0667,0.039270000000000006
39,1000.0,6,0.1482,0.11266,0.1,0.0458
39,1000.0,5,0.1489,0.10447000000000001,0.0671,0.04111
39,1000.0,1,0.1331,0.11023,0.053000000000000005,0.037200000000000004
39,1000.0,2,0.1298,0.06573999999999999,0.0703,0.039830000000000004
39,1000.0,2,0.14479999999999998,0.057139999999999996,0.062000000000000006,0.0383
40,1433.1780026866038,2,0.057499999999999996,0.02515,0.0644,0.05784
40,1433.1780026866038,2,0.0581,0.024929999999999997,0.06520000000000001,0.057620000000000005
40,1433.1780026866038,2,0.056999999999999995,0.0243,0.0664,0.058140000000000004
40,1433.1780026866038,2,0.0562,0.02406,0.0663,0.057730000000000004
40,1433.1780026866038,2,0.056999999999999995,0.023999999999999997,0.0673,0.058030000000000005
40,1433.1780026866038,2,0.0589,0.024569999999999998,0.0672,0.05802
40,1433.1780026866038,2,0.057499999999999996,0.02395,0.0671,0.05781
40,1433.1780026866038,2,0.0577,0.023809999999999998,0.0696,0.05816
40,1433.1780026866038,2,0.057300000000000004,0.02419,0.0657,0.05727
40,1433.1780026866038,2,0.0592,0.023760000000000003,0.066,0.05740000000000001
40,1433.1780026866038,2,0.0572,0.024059999999999998,0.0664,0.05774
40,1433.1780026866038,2,0.0562,0.02316,0.066,0.0575
40,1433.1780026866038,2,0.0584,0.02352,0.0668,0.057980000000000004
40,1428.9819189315167,2,0.054400000000000004,0.02432,0.0648,0.05808
40,1428.9819189315167,2,0.056,0.0249,0.06810000000000001,0.058210000000000005
40,1428.9819189315167,2,0.0553,0.02399,0.0673,0.05793
40,1428.9819189315167,2,0.0556,0.023979999999999998,0.0667,0.057870000000000005
40,1428.9819189315167,2,0.0557,0.02471,0.0659,0.05769
40,1428.9819189315167,2,0.0556,0.02438,0.0669,0.05779
40,1428.9819189315167,2,0.055400000000000005,0.02432,0.0677,0.05777
41,1000.0,4,0.1439,0.12657000000000002,0.025300000000000003,0.003830000000000001
41,1000.0,1,0.1392,0.06336,0.0546,0.006960000000000001
41,1000.0,6,0.1447,0.12891,0.073,0.0363
41,1000.0,3,0.1478,0.12384,0.059800000000000006,0.02928
41,1000.0,2,0.1316,0.10278000000000001,0.060300000000000006,0.03143
41,1000.0,2,0.12630000000000002,0.06149,0.0791,0.04531
41,1000.0,5,0.12480000000000001,0.08994,0.050300000000000004,0.0063300000000000006
41,1000.0,4,0.13640000000000002,0.11002,0.0475,0.013250000000000001
41,1000.0,1,0.1489,0.11797,0.0245,0.0028500000000000005
41,1000.0,3,0.1197,0.08551,0.0664,0.04884
41,1000.0,2,0.13740000000000002,0.09642,0.0877,0.05577
41,1000.0,6,0.1473,0.12979000000000002,0.0743,0.03683
41,1000.0,6,0.1385,0.11185,0.0663,0.039529999999999996
41,1000.0,5,0.1375,0.05965,0.04700000000000001,0.009800000000000001
41,1000.0,6,0.1283,0.10529,0.0565,0.035050000000000005
41,1000.0,5,0.1437,0.12891,0.067,0.0268
41,1000.0,3,0.1486,0.12208,0.0585,0.030050000000000004
41,1000.0,3,0.1419,0.12127,0.0713,0.042330000000000007
41,1000.0,1,0.13390000000000002,0.11287,0.051300000000000005,0.03263
41,1000.0,2,0.1497,0.13261,0.06180000000000001,0.026980000000000004
